date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:10:53	116/116	---M-Z	200	added ('OK')	text/plain	date:Thu,%2026%20Dec%202024%2020:10:50%20GMT	https://bisbecenterprise.com/robots.txt		(from )
20:10:54	455620/455620	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202024%2020:10:50%20GMT	https://bisbecenterprise.com/	C:/bisec/bisec/bisbecenterprise.com/index.html	(from )
20:10:54	1548/1548	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Jul%202024%2000:32:24%20GMT	https://bisbecenterprise.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/css/main.css?ver=4.5	C:/bisec/bisec/bisbecenterprise.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/css/main11b8.css	(from https://bisbecenterprise.com/)
20:10:55	11256/11256	---M-Z	200	added ('OK')	text/css	date:Wed,%2030%20Sep%202020%2004:23:06%20GMT	https://bisbecenterprise.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	C:/bisec/bisec/bisbecenterprise.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://bisbecenterprise.com/)
20:10:56	13936/13936	---MCZ	200	added ('OK')	application/rss+xml	etag:%22a156c80a4f91ad345fb902342f38da44%22	https://bisbecenterprise.com/feed/	C:/bisec/bisec/bisbecenterprise.com/feed/index.html	(from https://bisbecenterprise.com/)
20:10:56	4186/4186	---M-Z	200	added ('OK')	text/css	date:Sat,%2008%20Jun%202019%2009:15:02%20GMT	https://bisbecenterprise.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.7.1	C:/bisec/bisec/bisbecenterprise.com/wp-includes/js/mediaelement/wp-mediaelement.min9704.css	(from https://bisbecenterprise.com/)
20:10:56	859/859	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a156c80a4f91ad345fb902342f38da44%22	https://bisbecenterprise.com/comments/feed/	C:/bisec/bisec/bisbecenterprise.com/comments/feed/index.html	(from https://bisbecenterprise.com/)
20:10:57	2630/2630	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Jun%202024%2022:14:19%20GMT	https://bisbecenterprise.com/wp-content/plugins/yith-woocommerce-wishlist/assets/css/jquery.selectBox.css?ver=1.2.0	C:/bisec/bisec/bisbecenterprise.com/wp-content/plugins/yith-woocommerce-wishlist/assets/css/jquery.selectBox7359.css	(from https://bisbecenterprise.com/)
20:10:57	30603/30603	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Jun%202024%2022:14:19%20GMT	https://bisbecenterprise.com/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.css?ver=4.7.0	C:/bisec/bisec/bisbecenterprise.com/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome1849.css	(from https://bisbecenterprise.com/)
20:10:57	9062/9062	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Jun%202024%2022:14:35%20GMT	http://bisbecenterprise.com/wp-content/plugins/woocommerce/assets/css/prettyPhoto.css?ver=3.1.6	C:/bisec/bisec/bisbecenterprise.com/wp-content/plugins/woocommerce/assets/css/prettyPhoto005e.css	(from https://bisbecenterprise.com/)
20:10:58	29485/29485	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Jun%202024%2022:14:19%20GMT	https://bisbecenterprise.com/wp-content/plugins/yith-woocommerce-wishlist/assets/css/style.css?ver=3.35.0	C:/bisec/bisec/bisbecenterprise.com/wp-content/plugins/yith-woocommerce-wishlist/assets/css/styled341.css	(from https://bisbecenterprise.com/)
20:10:58	2894/2894	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Jun%202024%2022:16:10%20GMT	https://bisbecenterprise.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.9.6	C:/bisec/bisec/bisbecenterprise.com/wp-content/plugins/contact-form-7/includes/css/stylesa950.css	(from https://bisbecenterprise.com/)
20:10:58	1087/1087	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jul%202024%2003:25:39%20GMT	https://bisbecenterprise.com/wp-content/plugins/order-on-mobile-for-woocommerce/public/css/woocommerce-order-on-whatsapp-public.css?ver=2.2	C:/bisec/bisec/bisbecenterprise.com/wp-content/plugins/order-on-mobile-for-woocommerce/public/css/woocommerce-order-on-whatsapp-publicdc8c.css	(from https://bisbecenterprise.com/)
20:10:59	17688/17688	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Jun%202024%2022:14:35%20GMT	https://bisbecenterprise.com/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=9.0.2	C:/bisec/bisec/bisbecenterprise.com/wp-content/plugins/woocommerce/assets/css/woocommerce-layout9e2b.css	(from https://bisbecenterprise.com/)
20:10:59	7043/7043	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Jun%202024%2022:14:35%20GMT	https://bisbecenterprise.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=9.0.2	C:/bisec/bisec/bisbecenterprise.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen9e2b.css	(from https://bisbecenterprise.com/)
20:10:59	77980/77980	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Jun%202024%2022:14:35%20GMT	https://bisbecenterprise.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.0.2	C:/bisec/bisec/bisbecenterprise.com/wp-content/plugins/woocommerce/assets/css/woocommerce9e2b.css	(from https://bisbecenterprise.com/)
